Polygon Id	Hashed Ubermedia Id	Common Evening Lat	Common Evening Long	Common Evening Country	Common Evening Census	Common Evening Micro	Common Evening Municipality	Common Evening Admin	Common Evening Province	Common Evening Postal1	Common Evening Postal2	Common Evening Custom1	Common Evening Custom2	Common Evening Distance	Common Daytime Lat	Common Daytime Long	Common Daytime Country	Common Daytime Census	Common Daytime Micro	Common Daytime Municipality	Common Daytime Admin	Common Daytime Province	Common Daytime Postal1	Common Daytime Postal2	Common Daytime Custom1	Common Daytime Custom2	Common Daytime Distance
OTR Woodville South	ab5b4c2c562c668c97ef16cc2837bc6ecb7d1c95	-35.15702184392311	138.5036294010791	AUS	40304107313		Onkaparinga C	Christie Downs	South Australia		5168			18.893886656179294	-35.15702184392311	138.5036304010791	AUS	40304107313		Onkaparinga C	Christie Downs	South Australia		5168			18.89388193422083
OTR Woodville South	5de217a1f6fd19ea35e9b63ea754d4118a98fc7c	-34.831912483426855	138.6155121470839	AUS	40204117215		Salisbury C	Pooraka - Cavan	South Australia		5095			6.014112737456673	-34.83186648342685	138.61552114708604	AUS	40204117215		Salisbury C	Pooraka - Cavan	South Australia		5095			6.016455889826776
OTR Woodville South	ae1b5e57cf113d1dcc228852258e8f3521f21bb3	-30.56339687744251	136.9030883539848	AUS	40602114307		Roxby Downs M	Roxby Downs	South Australia		5725			313.5603381840995	-30.56341987744251	136.90309535395335	AUS	40602114307		Roxby Downs M	Roxby Downs	South Australia		5725			313.55869506060793
OTR Woodville South	75215fc93a7acfe7fd4b047cfa36eb9760083dbd	-34.93752881847847	138.56705020646595	AUS	40403110830		West Torrens C	Richmond (SA)	South Australia		5033			4.168007605361139	-34.93753681847847	138.56705120650344	AUS	40403110830		West Torrens C	Richmond (SA)	South Australia		5033			4.168519071922185
OTR Woodville South	d844e3a46a341e1566343b7358787218384ef415	-34.97803426690407	138.51149284322244	AUS	40301105726		Holdfast Bay C	Glenelg (SA)	South Australia		5045			6.545837269716689	-34.92309226690407	138.55415215219173	AUS	40403110815		West Torrens C	Richmond (SA)	South Australia		5031			2.944126936594397
OTR Woodville South	fedb5ff4612941953afd4d3d75fb5af662e54556	-34.90792783494379	138.59955534062559	AUS	40101100211		Adelaide C	North Adelaide	South Australia		5006			4.182165683927095	-34.90788483494379	138.59954534061282	AUS	40101100211		Adelaide C	North Adelaide	South Australia		5006			4.180506536609845
OTR Woodville South	9d4250c053daaca8f914df19c66b7ddf75dda403	-34.85956956604139	138.56418606574266	AUS	40402110249		Port Adelaide Enfield C	The Parks	South Australia		5010			2.5507612113135227	-34.85956856604139	138.56418806574337	AUS	40402110249		Port Adelaide Enfield C	The Parks	South Australia		5010			2.550891296881893
OTR Woodville South	d0cfd86944445c58e144e4e7f67f85034e0c6d01	-35.308794018618755	138.4501897070047	AUS	40304107236		Onkaparinga C	Aldinga	South Australia		5173			29.684565636351284	-34.880542018618755	138.5567973276964	AUS	40401109701		Charles Sturt C	Woodville - Cheltenham	South Australia		5009			1.469391693811147
OTR Woodville South	0f031a77ebae8315d2053a6f2deb68b99c64ace8	-34.94170621125997	138.559406998137	AUS	40403110821		West Torrens C	Richmond (SA)	South Australia		5033			4.242483827314437	-34.94170521125997	138.5593989981358	AUS	40403110821		West Torrens C	Richmond (SA)	South Australia		5033			4.242249985068039
OTR Woodville South	36970769967bc98de3e29b94da5176b685e99972	-34.81914032326829	138.49798929307858	AUS	40402110008		Port Adelaide Enfield C	North Haven	South Australia		5016			4.924043593354983	-34.81914732326829	138.4979502930912	AUS	40402110008		Port Adelaide Enfield C	North Haven	South Australia		5016			4.924450792424596
OTR Woodville South	419e4b3165f0e9959f558a3315d0b1fc53a27bea	-34.901671321605704	138.53949488441114	AUS	40401109125		Charles Sturt C	Flinders Park	South Australia		5023			1.251893710625578	-34.901676321605706	138.53946288440656	AUS	40401109125		Charles Sturt C	Flinders Park	South Australia		5023			1.2515536501581663
OTR Woodville South	a6b92a7857fab59e9ffe8f16da3b5282be2ef36d	-35.01713728868373	138.56171464379696	AUS	40302106136		Marion C	Mitchell Park	South Australia		5042			9.311844470829302	-34.90909828868372	138.52809664031335	AUS	40401109106		Charles Sturt C	Flinders Park	South Australia		5025			1.6897105289465533
OTR Woodville South	8c62d79b53431e8eff37abb850fd0e624f4765a0	-34.862287109100315	138.51763496571996	AUS	40402110125		Port Adelaide Enfield C	Port Adelaide	South Australia		5014			1.7444937032030063	-35.111268109100315	138.51883920717674	AUS	40304108519		Onkaparinga C	Morphett Vale - West	South Australia		5162			15.67955512701132
OTR Woodville South	c24ec5aaf02ebd521eb2582790b687794ac1595e	-34.98354442962307	138.59014895940948	AUS	40303106811		Mitcham C	Colonel Light Gardens	South Australia		5041			7.597075368554556	-34.94056342962307	138.61955700924779	AUS	40103101308		Burnside C	Toorak Gardens	South Australia		5063			6.312735933510298
OTR Woodville South	5e25d19a75b1bb7142d3f1ae0de741b01ef2f3f0	-34.898816114998745	138.50359244215673	AUS	40401109503		Charles Sturt C	Seaton - Grange	South Australia		5022			1.8525038357938763	-34.92052211499875	138.61868244994162	AUS	40105101716		Norwood Payneham St Peters C	Norwood (SA)	South Australia		5067			5.531296983420158
OTR Woodville South	8564f9160a683377fef01918e505e1d31d78e3aa	-34.65936534111486	138.67727427063292	AUS	40202103217		Playford C	Munno Para West - Angle Vale	South Australia		5115			17.659960623879883	-34.659098341114856	138.67706926955273	AUS	40202103216		Playford C	Munno Para West - Angle Vale	South Australia		5115			17.67082077772927
OTR Woodville South	3f3443d5c8c7186d84dfae50374634f2f85f18e8	-34.69005648442996	138.69607775610726	AUS	40202102823		Playford C	Craigmore - Blakeview	South Australia		5114			16.40066083694167	-34.69005248442996	138.69607375610153	AUS	40202102823		Playford C	Craigmore - Blakeview	South Australia		5114			16.400758660179008
OTR Woodville South	c34525810740c938e99ba5c575bbc8b3b21e6cd6	-35.32408133414823	138.46013251960107	AUS	40304107215		Onkaparinga C	Aldinga	South Australia		5174			30.650481744337892	-35.32408133414823	138.46010951960108	AUS	40304107215		Onkaparinga C	Aldinga	South Australia		5174			30.650653104378986
OTR Woodville South	702cdc4384bc78d0d092777f10038123b50633cd	-34.913872784078286	138.52799077989644	AUS	40401109107		Charles Sturt C	Flinders Park	South Australia		5025			2.018797827010159	-34.913875784078286	138.52799577988935	AUS	40401109107		Charles Sturt C	Flinders Park	South Australia		5025			2.018976949793664
OTR Woodville South	9743cc1f6c840bae758c228ba4ee3de5ed4267b8	-34.670697408843566	138.6841722730876	AUS	40202103225		Playford C	Munno Para West - Angle Vale	South Australia		5115			17.166218111519797	-34.670686408843565	138.68417427308398	AUS	40202103225		Playford C	Munno Para West - Angle Vale	South Australia		5115			17.166932344968348
OTR Woodville South	70b4577072b98ed3c4e647236f4b6e5ced865100	-34.886048445455096	138.52784800142572	AUS	40401109013		Charles Sturt C	Beverley	South Australia		5011			0.2203472250163445	-34.8860894454551	138.52791600135635	AUS	40401109013		Charles Sturt C	Beverley	South Australia		5011			0.21791401891778509
OTR Woodville South	0bc80833ceaddae3c46c04902f44ac52819bb402	-34.9655241429881	138.5621137218938	AUS	40302105805		Marion C	Edwardstown	South Australia		5038			5.8469943068746355	-34.9655101429881	138.5621207218139	AUS	40302105805		Marion C	Edwardstown	South Australia		5038			5.846188011224778
OTR Woodville South	9aaed0717ee1dde8ed9b65000d4a9f94670acd7c	-34.90014236506091	138.53376304295074	AUS	40401109122		Charles Sturt C	Flinders Park	South Australia		5023			1.0678019068975408	-34.90013836506091	138.53376504293573	AUS	40401109122		Charles Sturt C	Flinders Park	South Australia		5023			1.0675414106299688
OTR Woodville South	67f68eb7fbccb2955d7b2aac3c56fdd50e532c64	-31.81587846677827	115.86936906980134	AUS	50503110362		Wanneroo C	Madeley - Darch - Landsdale	Western Australia		6065			1323.5803609556574	-31.81590546677827	115.86937906967097	AUS	50503110362		Wanneroo C	Madeley - Darch - Landsdale	Western Australia		6065			1323.5792989707372
OTR Woodville South	b70e9d5d87a6ca9d75101a7c2e5deddfc0fb0168	-34.89967616367944	138.54127751872608	AUS	40401109120		Charles Sturt C	Flinders Park	South Australia		5023			1.169353798138642	-34.899671163679436	138.54130051871041	AUS	40401109120		Charles Sturt C	Flinders Park	South Australia		5023			1.1696739793884219
OTR Woodville South	241738051bc0fac71c17c8830ff7f01713db4797	-34.897287099434166	138.5269478051894	AUS	40401109129		Charles Sturt C	Flinders Park	South Australia		5023			0.8988617169449983	-34.89725809943417	138.52698880527103	AUS	40401109129		Charles Sturt C	Flinders Park	South Australia		5023			0.8962808153878771
OTR Woodville South	4a445f34d9776f60d66a317f6039352dc7fd2db7	-34.89293789683399	138.53383898951506	AUS	40401109004		Charles Sturt C	Beverley	South Australia		5011			0.5776117520232817	-34.89292689683399	138.53383398952485	AUS	40401109004		Charles Sturt C	Beverley	South Australia		5011			0.5768053928181431
OTR Woodville South	06c43e813a12ce26a4e76071596d072b6c3594e1	-34.844467721559376	138.50586677887935	AUS	40402110127		Port Adelaide Enfield C	Port Adelaide	South Australia		5015			3.1460652428342533	-34.844462721559374	138.5058647788622	AUS	40402110127		Port Adelaide Enfield C	Port Adelaide	South Australia		5015			3.1464244885374764
OTR Woodville South	e9d8fe0bd7c38da981df53951b1cc9ff82027747	-34.82365366172913	138.6694628846843	AUS	40205105309		Tea Tree Gully C	Modbury Heights	South Australia		5092			8.904382177575114	-34.84614166172913	138.6794838996776	AUS	40205105223		Tea Tree Gully C	Hope Valley - Modbury	South Australia		5088			8.81825993928264
OTR Woodville South	ec06851428b753ee0dd4e5649a5d9b4cee3a9d4c	-34.88826686736133	138.5306116306948	AUS	40401109013		Charles Sturt C	Beverley	South Australia		5011			0.24266844390069253	-34.88826386736133	138.530606630691	AUS	40401109013		Charles Sturt C	Beverley	South Australia		5011			0.24251949129957504
OTR Woodville South	8375b786bcd9bdb0156eb900f651a68122e2d572	-34.91101581898424	138.54217489137838	AUS	40401109113		Charles Sturt C	Flinders Park	South Australia		5025			1.9114592048104833	-34.91101181898424	138.54217489139643	AUS	40401109113		Charles Sturt C	Flinders Park	South Australia		5025			1.9111969673445126
OTR Woodville South	ce56381cf0e92606485669eea92cc12790808cb2	-34.856739689343364	138.55190012212017	AUS	40402110245		Port Adelaide Enfield C	The Parks	South Australia		5012			2.2633717110201643	-34.85674368934336	138.55190012212256	AUS	40402110245		Port Adelaide Enfield C	The Parks	South Australia		5012			2.2631342296048254
OTR Woodville South	e6a44ffe38a1a5911b10c20551528b68e94f5530	-34.77414039539548	138.65440001117628	AUS	40204104643		Salisbury C	Salisbury	South Australia		5109			10.361611849558749	-34.77412439539548	138.6543950111375	AUS	40204104643		Salisbury C	Salisbury	South Australia		5109			10.36223880092359
OTR Woodville South	d39198f72ed3717739815ca9ce3a49ee40400ceb	-34.907574717723605	138.53311647996063	AUS	40401109110		Charles Sturt C	Flinders Park	South Australia		5025			1.576584177093283	-34.9075677177236	138.5331294799721	AUS	40401109110		Charles Sturt C	Flinders Park	South Australia		5025			1.5761457356352402
OTR Woodville South	fa994cbaca724a29bd02a2332001df7a063772f7	-34.889964293630044	138.51793114258498	AUS	40401109513		Charles Sturt C	Seaton - Grange	South Australia		5023			0.8445796278679181	-34.889961293630044	138.51792714258735	AUS	40401109513		Charles Sturt C	Seaton - Grange	South Australia		5023			0.844698190966909
OTR Woodville South	f192f2f10fd20afe5f9a0dceaceed352a19fa93c	-35.02915547855403	138.537903646821	AUS	40302106424		Marion C	Warradale	South Australia		5048			9.990254930851776	-35.02916247855403	138.53789864678637	AUS	40302106424		Marion C	Warradale	South Australia		5048			9.990728395297866
OTR Woodville South	9dfff8db966e2eb2890c01394304bb37b927da53	-34.85924293573068	138.47938613142577	AUS	40401109618		Charles Sturt C	West Lakes	South Australia		5019			3.443114317383757	-34.859248935730676	138.47939413141117	AUS	40401109618		Charles Sturt C	West Lakes	South Australia		5019			3.442511482601676
OTR Woodville South	e790ae0069a5b06c2c485e14ba8406deafd3d865	-34.81646528561076	138.49599157831622	AUS	40402110009		Port Adelaide Enfield C	North Haven	South Australia		5016			5.138612848396407	-30.553453285610765	136.89683809393176	AUS	40602114301		Roxby Downs M	Roxby Downs	South Australia		5725			314.3273809509307
OTR Woodville South	75d188912d9457b0fffd9c439e1decf566d63ba7	-34.61405833034473	138.7296011190158	AUS	40201102635		Gawler T	Gawler - South	South Australia		5116			21.854660360946664	-34.61405433034473	138.72960111903242	AUS	40201102635		Gawler T	Gawler - South	South Australia		5116			21.85489761434667
OTR Woodville South	1bf79a69c06cd0c2c3c9ed5dd8d5462a20261d52	-34.86955550887773	138.5308844461833	AUS	40401109739		Charles Sturt C	Woodville - Cheltenham	South Australia		5011			1.0565862267704857	-34.94386650887773	138.56138737958634	AUS	40403110717		West Torrens C	Plympton	South Australia		5033			4.42333565368604
OTR Woodville South	771429bdaa15536be2bc2885f5c0c3feb9c1c70e	-34.87554101451125	138.51930586714855	AUS	40401109411		Charles Sturt C	Royal Park - Hendon - Albert Park	South Australia		5014			0.941193898344376	-34.87553901451125	138.5193108671493	AUS	40401109411		Charles Sturt C	Royal Park - Hendon - Albert Park	South Australia		5014			0.941080890093544
OTR Woodville South	6adeb353ed2f92338c16ac6a1c23353694151ba0	-33.58635807375178	136.37399205208297	AUS	40601113103		Cleve DC	Kimba - Cleve - Franklin Harbour	South Australia		5640			152.59763457629938	-33.58582907375178	136.37347305268963	AUS	40601113103		Cleve DC	Kimba - Cleve - Franklin Harbour	South Australia		5640			152.64347258273736
OTR Woodville South	f14746a125380c4e023f26290649f85c568398d0	-35.05001342661401	138.61506530076085	AUS	40304107607		Onkaparinga C	Coromandel Valley	South Australia		5051			12.370654023212039	-35.05001642661401	138.61506130076054	AUS	40304107607		Onkaparinga C	Coromandel Valley	South Australia		5051			12.370758775971684
OTR Woodville South	3a71712cbb69dc06e52dfa15daaefc7a94b1ff4f	-34.68385225064099	138.68160359736825	AUS	40202103429		Playford C	Smithfield - Elizabeth North	South Australia		5114			16.31040787393489	-34.68383725064099	138.68182859734895	AUS	40202103429		Playford C	Smithfield - Elizabeth North	South Australia		5114			16.317981700439407
OTR Woodville South	7a2395ce43c7b22cd365f0e6cb9c323ec8a79ba6	-34.9127997838861	138.5332239565499	AUS	40401109107		Charles Sturt C	Flinders Park	South Australia		5025			1.9377757098557995	-34.9128317838861	138.5332289565503	AUS	40401109107		Charles Sturt C	Flinders Park	South Australia		5025			1.940001007201088
OTR Woodville South	2e252d408cff9858758e0503b60a819b858dbf99	-34.91360597333231	138.55221646680621	AUS	40401109116		Charles Sturt C	Flinders Park	South Australia		5025			2.3138232058446366	-34.91360697333231	138.55221846680706	AUS	40401109116		Charles Sturt C	Flinders Park	South Australia		5025			2.3139405367527845
OTR Woodville South	f20ee1bf592e33df901acb09bb5145beefdc97a3	-34.92914072334939	138.54036375660198	AUS	40403110602		West Torrens C	Lockleys	South Australia		5032			3.1070040681734334	-34.92914572334939	138.54037275661037	AUS	40403110602		West Torrens C	Lockleys	South Australia		5032			3.107428565871059
OTR Woodville South	461eddcbb49c14a04e4555d8b5a5fae5c6035f75	-34.96425185281427	138.51425985222113	AUS	40301105718		Holdfast Bay C	Glenelg (SA)	South Australia		5045			5.579747130452138	-34.96422685281427	138.51426785218914	AUS	40301105718		Holdfast Bay C	Glenelg (SA)	South Australia		5045			5.577965242639376
OTR Woodville South	64ede18b2f7bdad3f56f83a74fc639ebb06a3bd1	-34.88833810111929	138.5677791959383	AUS	40401109329		Charles Sturt C	Hindmarsh - Brompton	South Australia		5008			2.076548302934394	-34.88833210111929	138.5677851959726	AUS	40401109329		Charles Sturt C	Hindmarsh - Brompton	South Australia		5008			2.07683794472461
OTR Woodville South	9c1ddd9fcedd13e4d55c16b279cf0dae89a84599	-34.91867659378758	138.51008782514393	AUS	40401109221		Charles Sturt C	Henley Beach	South Australia		5024			2.6361773213965747	-34.91868159378758	138.51010382514258	AUS	40401109221		Charles Sturt C	Henley Beach	South Australia		5024			2.6360677618290693
OTR Woodville South	3544656d366ff5a24f16f9d94f2b34d4a86a3bc0	-34.89704575644914	138.50340769052883	AUS	40401109503		Charles Sturt C	Seaton - Grange	South Australia		5022			1.8008345221855933	-34.89706075644914	138.50341269051728	AUS	40401109503		Charles Sturt C	Seaton - Grange	South Australia		5022			1.8010712961879365
OTR Woodville South	a668d3cc000c80a7b989df625aa19b861833ac5e	-35.06292729057993	138.51295237452194	AUS	40302105906		Marion C	Hallett Cove	South Australia		5158			12.363989438033158	-34.88825129057993	138.53152326506844	AUS	40401109017		Charles Sturt C	Beverley	South Australia		5011			0.23712851984693084
OTR Woodville South	579b55e5aebd88755826e83122c826ac8bdaa815	-34.87498803886016	138.53676155730534	AUS	40401109739		Charles Sturt C	Woodville - Cheltenham	South Australia		5011			0.7445179391852904	-34.86897703886016	138.53900153430865	AUS	40401109722		Charles Sturt C	Woodville - Cheltenham	South Australia		5012			1.1772772127386482
OTR Woodville South	eb1d282d8b710456430eb6508b2a963088b3c33a	-34.9151943313865	138.5356049916036	AUS	40401109118		Charles Sturt C	Flinders Park	South Australia		5025			2.1140332485146973	-34.915193331386504	138.53561899160363	AUS	40401109118		Charles Sturt C	Flinders Park	South Australia		5025			2.1140535806696863
OTR Woodville South	2e445de0c5575abab1fb2a9083ebd7a129fd4aad	-35.018119542759926	138.60210244677884	AUS	40303106606		Mitcham C	Bellevue Heights	South Australia		5050			10.053061320000106	-34.806870542759924	138.5234580292963	AUS	40402110301		Unincorporated SA	Torrens Island	South Australia		5017			5.411064247285864
OTR Woodville South	0948c94fe64fe8b3674995719ba1514cc70a0824	-34.888076142664055	138.53624186536558	AUS	40401109006		Charles Sturt C	Beverley	South Australia		5011			0.35363005643653755	-34.888076142664055	138.5362048653656	AUS	40401109006		Charles Sturt C	Beverley	South Australia		5011			0.3520127672333501
OTR Woodville South	99a91adce86774f5bcf5f4f3ca3536ad7cbd2d4e	-34.86306551473815	138.55283000751518	AUS	40402110251		Port Adelaide Enfield C	The Parks	South Australia		5012			1.933792190050837	-34.86307751473815	138.5528200074723	AUS	40402110251		Port Adelaide Enfield C	The Parks	South Australia		5012			1.932789789745445
OTR Woodville South	8651c3b2b7d0e6d13cb8e014e59c4e7b52e0c344	-34.872129574688024	138.48345973829618	AUS	40401109622		Charles Sturt C	West Lakes	South Australia		5020			2.860373127365906	-34.960430574688026	138.6185257896791	AUS	40107102450		Unley C	Unley - Parkside	South Australia		5063			7.193653272043593
OTR Woodville South	8072a38f34010f74b84989cc51959fa7d5bf5941	-34.90300535471712	138.52573346569056	AUS	40401109119		Charles Sturt C	Flinders Park	South Australia		5023			1.2985294830985195	-34.90301535471713	138.52573246568855	AUS	40401109119		Charles Sturt C	Flinders Park	South Australia		5023			1.299213528526814
OTR Woodville South	4e83ec2e5b9ed661897446f5612d8da2aff531ba	-34.87131340568912	138.54140651628168	AUS	40401109726		Charles Sturt C	Woodville - Cheltenham	South Australia		5011			1.0925435939925356	-34.87130540568912	138.54141951628375	AUS	40401109726		Charles Sturt C	Woodville - Cheltenham	South Australia		5011			1.0933991310400206
OTR Woodville South	0bb3a5377fce85d8a57f102a55bc28aaed507851	-34.91498352358813	138.49546086726312	AUS	40401109216		Charles Sturt C	Henley Beach	South Australia		5022			2.918323989637101	-34.914992523588126	138.4954458672915	AUS	40401109216		Charles Sturt C	Henley Beach	South Australia		5022			2.9193639922279724
OTR Woodville South	68423524ff7c11131035d88ca9f0a1f19dbf7c42	-34.86412131744996	138.48957501312108	AUS	40401109619		Charles Sturt C	West Lakes	South Australia		5020			2.7736301060312316	-34.90684731744996	138.53263904537235	AUS	40401109106		Charles Sturt C	Flinders Park	South Australia		5025			1.5249096488767566
OTR Woodville South	4fbec909b9876a1fe88345fce4b54dfc7f74310b	-34.80067007937577	138.49457744338315	AUS	40402110002		Port Adelaide Enfield C	North Haven	South Australia		5017			6.185590296535244	-34.80066807937577	138.49465244337088	AUS	40402110002		Port Adelaide Enfield C	North Haven	South Australia		5017			6.184281625134436
OTR Woodville South	1cea6bd70b69c4666fb28a2b924a249bc4031693	-34.86137299883716	138.61229492356716	AUS	40203103631		Port Adelaide Enfield C	Enfield - Blair Athol	South Australia		5085			4.867102454107552	-34.861495998837164	138.6117089233278	AUS	40203103631		Port Adelaide Enfield C	Enfield - Blair Athol	South Australia		5085			4.832910961225794
OTR Woodville South	6c488edbb3fd27695e5c98750233af7f8fc7dae7	-34.89169970506645	138.53378766950328	AUS	40401109004		Charles Sturt C	Beverley	South Australia		5011			0.4940103800258623	-34.89171670506645	138.53378866943348	AUS	40401109004		Charles Sturt C	Beverley	South Australia		5011			0.4951578753217695
OTR Woodville South	f1993ce471f10639283cbfc2d90eb87c90ed962a	-34.90748015036955	138.52141849353754	AUS	40401109101		Charles Sturt C	Flinders Park	South Australia		5025			1.666959408119362	-34.907479150369554	138.52142949354192	AUS	40401109101		Charles Sturt C	Flinders Park	South Australia		5025			1.6666817725709788
OTR Woodville South	0a1133cf60ceb40268d88bebb63ac7d54654acd5	-34.905442550787086	138.5034821439502	AUS	40401109535		Charles Sturt C	Seaton - Grange	South Australia		5022			2.1327691519627674	-34.88499855078709	138.53115823125748	AUS	40401109018		Charles Sturt C	Beverley	South Australia		5011			0.019724345196811835
OTR Woodville South	7fd949078e3fa9fc86b0943f71bb55afbddf44a0	-34.85233198134547	138.48412932402235	AUS	40401109632		Charles Sturt C	West Lakes	South Australia		5019			3.5011770745713737	-34.92279098134547	138.60286759623952	AUS	40101100148		Adelaide C	Adelaide	South Australia		5000			4.828907426465922
OTR Woodville South	daff94ab48060cd9d8b91391be20c9da032fea7b	-35.00510374065665	138.58336744691078	AUS	40303107018		Mitcham C	Panorama	South Australia		5042			8.825572428172041	-35.00509674065665	138.58336244687823	AUS	40303107018		Mitcham C	Panorama	South Australia		5042			8.825021432188654
OTR Woodville South	f92c316248abfca131aeee4de4473d5fc3422a1d	-34.87463071500826	138.49480131179155	AUS	40401109628		Charles Sturt C	West Lakes	South Australia		5021			2.1949737298834697	-34.87466471500826	138.49500731162126	AUS	40401109628		Charles Sturt C	West Lakes	South Australia		5021			2.1831485399943635
OTR Woodville South	e29cbc59b0de6ab2e2741c0cebb70b224aab32a5	-34.98044486040967	138.59051947922782	AUS	40303106809		Mitcham C	Colonel Light Gardens	South Australia		5041			7.414460261419842	-34.98043986040967	138.59055347922927	AUS	40303106809		Mitcham C	Colonel Light Gardens	South Australia		5041			7.415023335805801
OTR Woodville South	8016b01409a413c4dbff19d51d9ad4f5db3d22c7	-34.99624775486388	138.53743347176479	AUS	40302106216		Marion C	Morphettville	South Australia		5044			7.714773264723669	-34.99627775486388	138.53745047165572	AUS	40302106216		Marion C	Morphettville	South Australia		5044			7.71688892560218
OTR Woodville South	d26d6e619572e3dd5ca1a6e84913d20022727e62	-34.88140727770054	138.50121267994595	AUS	40401109501		Charles Sturt C	Seaton - Grange	South Australia		5023			1.7309780740510237	-34.88140627770054	138.50121767994113	AUS	40401109501		Charles Sturt C	Seaton - Grange	South Australia		5023			1.7307064778500658
OTR Woodville South	bb159ddc2c3d185ea02a1bbddb493dae797dab5a	-34.89203670230719	138.5398944486994	AUS	40401109014		Charles Sturt C	Beverley	South Australia		5011			0.6923855970340445	-34.892045702307186	138.53987044869803	AUS	40401109014		Charles Sturt C	Beverley	South Australia		5011			0.6918914094378513
OTR Woodville South	b37ea436ca8e95b4cf5d5277cb39038be3b43355	-34.926533119012824	138.51484033654145	AUS	40403110503		West Torrens C	Fulham	South Australia		5024			3.034714125522551	-34.88374811901282	138.53262837491235	AUS	40401109018		Charles Sturt C	Beverley	South Australia		5011			0.10068599230903821
OTR Woodville South	d22b11a207550186d7c67ac9a5a364c195ad617e	-35.07640468824155	138.78306662311203	AUS	40102100511		Mount Barker DC	Hahndorf - Echunga	South Australia		5153			19.46774264637933	-34.92047668824155	138.64055836054726	AUS	40105101709		Norwood Payneham St Peters C	Norwood (SA)	South Australia		5067			6.663669125778348
OTR Woodville South	492733584db413bc8c2ac68212b75d05b93ee7cc	-34.85344248851216	138.50761600180635	AUS	40402110116		Port Adelaide Enfield C	Port Adelaide	South Australia		5015			2.557112360922705	-34.85344348851216	138.50762100180407	AUS	40402110116		Port Adelaide Enfield C	Port Adelaide	South Australia		5015			2.556903655502074
OTR Woodville South	da65d08e0c8d3ec1c2901ae98c3544feacf854ed	-34.88686366176157	138.52582729793943	AUS	40401109019		Charles Sturt C	Beverley	South Australia		5011			0.3479597690976497	-34.90446766176157	138.53526926070978	AUS	40401109123		Charles Sturt C	Flinders Park	South Australia		5023			1.3760918862231837
OTR Woodville South	62d9011efa414c1fe174a2a7e60f7a5df46f6b53	-34.907170592515904	138.51974879073387	AUS	40401109101		Charles Sturt C	Flinders Park	South Australia		5025			1.6818783423275234	-34.9071605925159	138.51978879076614	AUS	40401109101		Charles Sturt C	Flinders Park	South Australia		5025			1.680349198945491
OTR Woodville South	b74546d59aa17055e65650e73f16d3e52e75b1b8	-34.87300408135737	138.53382499000946	AUS	40401109739		Charles Sturt C	Woodville - Cheltenham	South Australia		5011			0.8287772985803178	-34.92398808135737	138.59572827003882	AUS	40101100135		Adelaide C	Adelaide	South Australia		5000			4.543300503781434
OTR Woodville South	2935347488b044a9477178f23d6e510c1b5483a2	-34.95950322150597	138.53636856885836	AUS	40403110705		West Torrens C	Plympton	South Australia		5040			5.1731996444022155	-34.95948822150597	138.53638056882423	AUS	40403110705		West Torrens C	Plympton	South Australia		5040			5.172200483090378
OTR Woodville South	85ae258c0f212297e31a951e61b8ea915e589e1f	-34.88252856576765	138.52597072852552	AUS	40401109010		Charles Sturt C	Beverley	South Australia		5011			0.3482416868003221	-34.882598565767644	138.52596872848525	AUS	40401109010		Charles Sturt C	Beverley	South Australia		5011			0.3461624846424481
OTR Woodville South	0a966be506db7619a2f495b208112d6292a342a1	-34.909049376978956	138.52797685567995	AUS	40401109106		Charles Sturt C	Flinders Park	South Australia		5025			1.6871249068076284	-34.909061376978954	138.5279618556495	AUS	40401109106		Charles Sturt C	Flinders Park	South Australia		5025			1.6880483977102627
OTR Woodville South	7dc6b6daa44d89da0359515b41102d2e5efdaa84	-34.991873250273876	138.53959310969273	AUS	40302106223		Marion C	Morphettville	South Australia		5043			7.419122212332977	-34.99187225027388	138.5396451096958	AUS	40302106223		Marion C	Morphettville	South Australia		5043			7.419237657438931
OTR Woodville South	81f2dfb99b28af5273dd834ad69cf48be6c6d1b4	-16.859680926446895	145.68734781446597	AUS	30601114114		Cairns R	Redlynch	Queensland		4878			1322.8909098607066	-16.859682926446894	145.68735081446363	AUS	30601114114		Cairns R	Redlynch	Queensland		4878			1322.890840359386
OTR Woodville South	3314da155dd18663ded23c6f9bcf11180863c424	-34.90116495751292	138.5310266410838	AUS	40401109130		Charles Sturt C	Flinders Park	South Australia		5023			1.1305561136383522	-34.90117195751292	138.5310326410761	AUS	40401109130		Charles Sturt C	Flinders Park	South Australia		5023			1.1310333195496394
OTR Woodville South	1aee271b974ef09ded63d0831f4d7f8a4cbdc553	-34.87649432683287	138.5665999222888	AUS	40402110215		Port Adelaide Enfield C	The Parks	South Australia		5008			2.0770175976932013	-34.87650932683287	138.56656892225246	AUS	40402110215		Port Adelaide Enfield C	The Parks	South Australia		5008			2.0750396396437027
OTR Woodville South	84eda781efd27d2cc5ac8c67e1a7d3d28f454451	-34.92202204759388	138.51354522014017	AUS	40401109220		Charles Sturt C	Henley Beach	South Australia		5024			2.7658887160069368													
OTR Woodville South	0220afd072bb2e36aeb87c84fea078c90cb307e8	-34.87362309542968	138.52245380671462	AUS	40401109411		Charles Sturt C	Royal Park - Hendon - Albert Park	South Australia		5014			0.9272994421289961	-34.88576609542967	138.5076377927979	AUS	40401109507		Charles Sturt C	Seaton - Grange	South Australia		5023			1.3517302144361747
