Polygon Name	Hashed Device Id	Common Evening Lat	Common Evening Long	Common Evening Country	Common Evening State	Common Evening Zip	Common Evening Census	Common Evening Metro	Common Evening Distance	Common Daytime Lat	Common Daytime Long	Common Daytime Country	Common Daytime State	Common Daytime Zip	Common Daytime Census	Common Daytime Metro	Common Daytime Distance
Midura Central	0d5535249cbdaa8e9c481606cdf88a189cf34b2c	-34.17425877841995	142.14553942345506	AUS	Victoria	3500	21502146928	Mildura RC	2.324992446724911	-34.93488977841995	142.31153611847586	AUS	Victoria	3490	21502139811	Mildura RC	51.25578442098218
Midura Central	7684a91db91aa6023bbc2a3d49639164d4f18991	-37.93300978132714	145.3587195859284	AUS	Victoria	3160	21105127425	Yarra Ranges S	314.27028760620624	-38.066216781327135	145.35441372698278	AUS	Victoria	3806	21202129443	Casey C	321.6459181778514
Midura Central	508a5f29a4ba215dd87b854339cce307853232fe	-34.31235388170699	142.16219051215765	AUS	Victoria	3496	21502139908	Mildura RC	7.364552436923554	-34.19528688170699	142.17289303037157	AUS	Victoria	3500	21502146918	Mildura RC	2.07944015582762
Midura Central	50d620a3ede38a6d2277e87ccaa940e963dea277									-37.82123474494327	144.84527380978287	AUS	Victoria	3012	21302134304	Hobsons Bay C	292.19112833196914
Midura Central	4c6a91203ade7acc927ff22cc77f43838f1ba1ff	-37.7001449873828	144.9040356344247	AUS	Victoria	3043	21003143902	Moreland C	286.8829027976616	-37.700098987382795	144.9040276342214	AUS	Victoria	3043	21003143902	Moreland C	286.8800070731658
Midura Central	d2df8daa33fcebc80d920e7e172e3e3fe49cc05e	-34.204092735706084	142.15643742443743	AUS	Victoria	3500	21502146908	Mildura RC	0.9869136051496975	-34.204089735706084	142.15643542444548	AUS	Victoria	3500	21502146908	Mildura RC	0.986852453163483
Midura Central	ff270019b5662e754bf3ddf87e943bc4b3f24e70	-34.19671565604153	142.15046315568162	AUS	Victoria	3500	21502146914	Mildura RC	0.9687235050741156	-34.19617765604153	142.17599615655476	AUS	Victoria	3500	21502146918	Mildura RC	2.220238249522736
Midura Central	a42d6600a55ba16378cae252c1d774c266da76e4	-34.62759900629925	142.7663571000173	AUS	Victoria	3549	21503140308	Swan Hill RC	46.07577883840261	-34.58440700629925	142.77121900376105	AUS	Victoria	3549	21503140301	Swan Hill RC	44.4845034299755
Midura Central	3b37845ad365ba17e0de72a7c47859cd26e7878d	-34.20224161941786	142.17112363642167	AUS	Victoria	3500	21502146935	Mildura RC	1.8348630773570846	-34.20223561941786	142.17113063642196	AUS	Victoria	3500	21502146935	Mildura RC	1.8353382050218403
Midura Central	d391b139cd977702515fddccfe2d68fe83967508	-34.22529388158859	142.15323326055122	AUS	Victoria	3500	21502147032	Mildura RC	1.453034711037866	-34.22522588158859	142.1534172601966	AUS	Victoria	3500	21502147032	Mildura RC	1.4547106788914046
Midura Central	760b96e1d63070041d8b20b592334e337aefb696									-34.86708800315916	143.33389304482952	AUS	Victoria	3597	21503140508	Swan Hill RC	81.92340524461025
Midura Central	79cdc1ff7127d93425e6ac2fef1791250d8827c7	-37.746703773945896	144.8755745581127	AUS	Victoria	3033	21001122948	Moonee Valley C	288.72747353092353	-34.1915937739459	142.1409795072499	AUS	Victoria	3500	21502146906	Mildura RC	1.1041750951008018
