category_id	category_name	subsector	sector	study_visitors	control_visitors	visit_rate_study	visit_rate_control	visit_rate_study_sigma	visit_rate_control_sigma	visit_rate_ratio	visit_rate_ratio_sigma	num_visits_study	num_visits_control	num_visits_study_sigma	num_visits_control_sigma	num_visits_ratio	num_visits_ratio_sigma	visit_duration_study	visit_duration_control	visit_duration_study_sigma	visit_duration_control_sigma	visit_duration_ratio	visit_duration_ratio_sigma	affinity_ratio	affinity_ratio_sigma	visit_share_study	visit_share_control	visit_share_study_sigma	visit_share_control_sigma	visit_share_ratio	visit_share_ratio_sigma
9621	Appliance & Furniture RentAll	Furnishings Rental	Retail	0	335	0.0000%	0.0019%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.549	0.000	0.000	-100.00%	0.00%	0.0	15.3	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0001	0.0000	0.0000	-100.00%	0.00%
9622	Arby's	QSR	Eating Places	0	781609	0.0000%	4.4462%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.444	0.000	0.000	-100.00%	0.00%	0.0	15.7	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.3179	0.0000	0.0000	-100.00%	0.00%
9623	ARCO	Gas Stations	Auto and Gasoline Service Stations	0	344926	0.0000%	1.9621%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.972	0.000	0.000	-100.00%	0.00%	0.0	15.6	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.1916	0.0000	0.0000	-100.00%	0.00%
9624	Arctic Circle	QSR	Eating Places	0	6841	0.0000%	0.0389%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.436	0.000	0.000	-100.00%	0.00%	0.0	16.0	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0028	0.0000	0.0000	-100.00%	0.00%
9625	Arden's Garden	Juice Bars	Eating Places	0	384	0.0000%	0.0022%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.310	0.000	0.000	-100.00%	0.00%	0.0	16.2	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0001	0.0000	0.0000	-100.00%	0.00%
9626	Arhaus	Furniture	Retail	0	10920	0.0000%	0.0621%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.437	0.000	0.000	-100.00%	0.00%	0.0	15.9	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0044	0.0000	0.0000	-100.00%	0.00%
9627	Arlans Market	Grocery	Grocery Stores	0	2516	0.0000%	0.0143%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.758	0.000	0.000	-100.00%	0.00%	0.0	16.6	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0012	0.0000	0.0000	-100.00%	0.00%
9629	Art Van	Furniture	Retail	0	10374	0.0000%	0.0590%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.527	0.000	0.000	-100.00%	0.00%	0.0	17.0	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0045	0.0000	0.0000	-100.00%	0.00%
9630	Arvest Bank	Banks and Financial Services	Services	0	30089	0.0000%	0.1712%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.655	0.000	0.000	-100.00%	0.00%	0.0	14.5	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0140	0.0000	0.0000	-100.00%	0.00%
9631	Asbury Automotive Group	Used	Automotive Dealers	0	31733	0.0000%	0.1805%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.607	0.000	0.000	-100.00%	0.00%	0.0	17.6	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0144	0.0000	0.0000	-100.00%	0.00%
9632	Ascend Hotels & Resorts	Upscale	Hotels	0	81212	0.0000%	0.4620%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.833	0.000	0.000	-100.00%	0.00%	0.0	29.6	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0419	0.0000	0.0000	-100.00%	0.00%
9633	Ashley Furniture	Furniture	Retail	0	71984	0.0000%	0.4095%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.473	0.000	0.000	-100.00%	0.00%	0.0	16.9	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0299	0.0000	0.0000	-100.00%	0.00%
9634	Ashley Stewart	Clothing- Womens	Apparel	0	4560	0.0000%	0.0259%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.339	0.000	0.000	-100.00%	0.00%	0.0	16.1	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0017	0.0000	0.0000	-100.00%	0.00%
9635	Asian Food Markets	Ethnic Grocer	Grocery Stores	0	327	0.0000%	0.0019%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.523	0.000	0.000	-100.00%	0.00%	0.0	16.7	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0001	0.0000	0.0000	-100.00%	0.00%
9636	Associated Grocers	Wholesale Cash and Carry	Grocery Stores	0	24656	0.0000%	0.1403%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.852	0.000	0.000	-100.00%	0.00%	0.0	15.5	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0129	0.0000	0.0000	-100.00%	0.00%
9637	Associated Supermarkets	Wholesale Cash and Carry	Grocery Stores	0	6394	0.0000%	0.0364%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.806	0.000	0.000	-100.00%	0.00%	0.0	16.7	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0033	0.0000	0.0000	-100.00%	0.00%
9638	Assured Collision Repair Professionals	Auto Services	Auto and Gasoline Service Stations	0	26	0.0000%	0.0001%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.962	0.000	0.000	-100.00%	0.00%	0.0	12.6	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0000	0.0000	0.0000	-100.00%	0.00%
9639	Aston Martin	Luxury	Automotive Dealers	0	3247	0.0000%	0.0185%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.655	0.000	0.000	-100.00%	0.00%	0.0	16.9	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0015	0.0000	0.0000	-100.00%	0.00%
9640	At Home	Home and Housewares	Retail	0	69821	0.0000%	0.3972%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.329	0.000	0.000	-100.00%	0.00%	0.0	16.8	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0261	0.0000	0.0000	-100.00%	0.00%
9642	AT&T Stores	Wireless	Retail	0	282989	0.0000%	1.6098%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.413	0.000	0.000	-100.00%	0.00%	0.0	15.8	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.1127	0.0000	0.0000	-100.00%	0.00%
9643	Athleta	Clothing	Apparel	0	9030	0.0000%	0.0514%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.402	0.000	0.000	-100.00%	0.00%	0.0	14.7	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0036	0.0000	0.0000	-100.00%	0.00%
9644	Atwoods Ranch & Home	Hardware/Home Improvement	Retail	0	17172	0.0000%	0.0977%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.472	0.000	0.000	-100.00%	0.00%	0.0	15.3	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0071	0.0000	0.0000	-100.00%	0.00%
9645	Au Vieux Duluth	Casual Dining	Eating Places	0	2	0.0000%	0.0000%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.000	0.000	0.000	-100.00%	0.00%	0.0	10.0	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0000	0.0000	0.0000	-100.00%	0.00%
9646	Aubuchon Hardware	Hardware/Home Improvement	Retail	0	4217	0.0000%	0.0240%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.642	0.000	0.000	-100.00%	0.00%	0.0	18.0	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0020	0.0000	0.0000	-100.00%	0.00%
9647	Audi	Luxury	Automotive Dealers	0	58131	0.0000%	0.3307%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.610	0.000	0.000	-100.00%	0.00%	0.0	17.1	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0264	0.0000	0.0000	-100.00%	0.00%
9648	Auntie Anne's	Bakery/Dessert	Eating Places	0	44685	0.0000%	0.2542%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.348	0.000	0.000	-100.00%	0.00%	0.0	14.8	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0170	0.0000	0.0000	-100.00%	0.00%
9649	Aurelios Pizza	QSR	Eating Places	0	3678	0.0000%	0.0209%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.423	0.000	0.000	-100.00%	0.00%	0.0	16.1	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0015	0.0000	0.0000	-100.00%	0.00%
9650	Auto Plus	Auto Services	Auto and Gasoline Service Stations	0	48255	0.0000%	0.2745%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.655	0.000	0.000	-100.00%	0.00%	0.0	16.7	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0225	0.0000	0.0000	-100.00%	0.00%
9651	Auto Value	Auto Services	Auto and Gasoline Service Stations	0	111372	0.0000%	0.6335%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.667	0.000	0.000	-100.00%	0.00%	0.0	17.8	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0523	0.0000	0.0000	-100.00%	0.00%
9652	Autobell Car Wash	Auto Services	Auto and Gasoline Service Stations	0	10676	0.0000%	0.0607%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.390	0.000	0.000	-100.00%	0.00%	0.0	14.8	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0042	0.0000	0.0000	-100.00%	0.00%
9653	Autograph Collection Hotels	Upscale	Hotels	0	82746	0.0000%	0.4707%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.700	0.000	0.000	-100.00%	0.00%	0.0	26.3	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0396	0.0000	0.0000	-100.00%	0.00%
9654	Automatic Transmission Rebuilders Association	Auto Services	Auto and Gasoline Service Stations	0	66	0.0000%	0.0004%	0.0000%	0.0000%	-100.00%	0.00%	0.000	2.000	0.000	0.000	-100.00%	0.00%	0.0	15.2	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0000	0.0000	0.0000	-100.00%	0.00%
9655	Automotive Service Association	Auto Services	Auto and Gasoline Service Stations	0	144428	0.0000%	0.8216%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.649	0.000	0.000	-100.00%	0.00%	0.0	18.6	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0671	0.0000	0.0000	-100.00%	0.00%
9656	AutoNation	Used	Automotive Dealers	0	105771	0.0000%	0.6017%	0.0000%	0.0000%	-100.00%	0.00%	0.000	2.052	0.000	0.000	-100.00%	0.00%	0.0	17.2	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0611	0.0000	0.0000	-100.00%	0.00%
9657	Autotire	Auto Services	Auto and Gasoline Service Stations	0	2650	0.0000%	0.0151%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.664	0.000	0.000	-100.00%	0.00%	0.0	15.5	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0012	0.0000	0.0000	-100.00%	0.00%
9658	Autozone	Auto Services	Auto and Gasoline Service Stations	0	508791	0.0000%	2.8943%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.484	0.000	0.000	-100.00%	0.00%	0.0	16.2	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.2128	0.0000	0.0000	-100.00%	0.00%
9659	Avenue	Clothing- Womens	Apparel	0	8101	0.0000%	0.0461%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.350	0.000	0.000	-100.00%	0.00%	0.0	16.0	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0031	0.0000	0.0000	-100.00%	0.00%
9660	Azteca	Casual Dining	Eating Places	0	4381	0.0000%	0.0249%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.306	0.000	0.000	-100.00%	0.00%	0.0	18.1	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0016	0.0000	0.0000	-100.00%	0.00%
9661	Backyard Burgers	QSR	Eating Places	0	7993	0.0000%	0.0455%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.356	0.000	0.000	-100.00%	0.00%	0.0	15.4	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0031	0.0000	0.0000	-100.00%	0.00%
9662	Badcock Home Furniture	Furniture	Retail	0	19691	0.0000%	0.1120%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.466	0.000	0.000	-100.00%	0.00%	0.0	15.8	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0081	0.0000	0.0000	-100.00%	0.00%
9663	Baers Furniture	Furniture	Retail	0	2012	0.0000%	0.0114%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.400	0.000	0.000	-100.00%	0.00%	0.0	15.8	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0008	0.0000	0.0000	-100.00%	0.00%
9664	Bagger Daves	Casual Dining	Eating Places	0	1385	0.0000%	0.0079%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.242	0.000	0.000	-100.00%	0.00%	0.0	16.5	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0005	0.0000	0.0000	-100.00%	0.00%
9665	Bahama Breeze	Casual Dining	Eating Places	0	33060	0.0000%	0.1881%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.237	0.000	0.000	-100.00%	0.00%	0.0	19.4	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0115	0.0000	0.0000	-100.00%	0.00%
9666	Bahama Bucks	Bakery/Dessert	Eating Places	0	7838	0.0000%	0.0446%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.259	0.000	0.000	-100.00%	0.00%	0.0	14.5	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0028	0.0000	0.0000	-100.00%	0.00%
9667	Baja Fish Tacos	Fast Casual	Eating Places	0	622	0.0000%	0.0035%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.566	0.000	0.000	-100.00%	0.00%	0.0	15.1	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0003	0.0000	0.0000	-100.00%	0.00%
9668	Baja Fresh	Fast Casual	Eating Places	0	5669	0.0000%	0.0322%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.370	0.000	0.000	-100.00%	0.00%	0.0	14.8	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0022	0.0000	0.0000	-100.00%	0.00%
9669	Bakers Drive Thru	QSR	Eating Places	0	10432	0.0000%	0.0593%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.520	0.000	0.000	-100.00%	0.00%	0.0	15.7	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0045	0.0000	0.0000	-100.00%	0.00%
9670	Bakers Square	Casual Dining	Eating Places	0	7029	0.0000%	0.0400%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.405	0.000	0.000	-100.00%	0.00%	0.0	15.9	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0028	0.0000	0.0000	-100.00%	0.00%
9671	Bakers Supermarket	Grocery	Grocery Stores	0	8111	0.0000%	0.0461%	0.0000%	0.0000%	-100.00%	0.00%	0.000	2.052	0.000	0.000	-100.00%	0.00%	0.0	16.3	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0047	0.0000	0.0000	-100.00%	0.00%
9672	Banana Republic	Clothing	Apparel	0	58737	0.0000%	0.3341%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.379	0.000	0.000	-100.00%	0.00%	0.0	15.4	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0228	0.0000	0.0000	-100.00%	0.00%
9673	Bank of America	Banks and Financial Services	Services	0	693195	0.0000%	3.9433%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.649	0.000	0.000	-100.00%	0.00%	0.0	15.4	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.3220	0.0000	0.0000	-100.00%	0.00%
9674	Bank of the West	Banks and Financial Services	Services	0	26707	0.0000%	0.1519%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.510	0.000	0.000	-100.00%	0.00%	0.0	16.0	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0114	0.0000	0.0000	-100.00%	0.00%
9675	Bar Louie	Casual Dining	Eating Places	0	25923	0.0000%	0.1475%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.395	0.000	0.000	-100.00%	0.00%	0.0	18.8	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0102	0.0000	0.0000	-100.00%	0.00%
9676	Barbacoa	Fast Casual	Eating Places	0	366	0.0000%	0.0021%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.448	0.000	0.000	-100.00%	0.00%	0.0	17.3	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0001	0.0000	0.0000	-100.00%	0.00%
9677	Barberitos	Fast Casual	Eating Places	0	2159	0.0000%	0.0123%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.496	0.000	0.000	-100.00%	0.00%	0.0	15.5	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0009	0.0000	0.0000	-100.00%	0.00%
9678	Barbour	Clothing	Apparel	0	256	0.0000%	0.0015%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.723	0.000	0.000	-100.00%	0.00%	0.0	19.1	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0001	0.0000	0.0000	-100.00%	0.00%
9679	BareBurger	Fast Casual	Eating Places	0	2082	0.0000%	0.0118%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.474	0.000	0.000	-100.00%	0.00%	0.0	16.1	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0009	0.0000	0.0000	-100.00%	0.00%
9680	Bargain Hunt	Discount Stores	Retail	0	10269	0.0000%	0.0584%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.455	0.000	0.000	-100.00%	0.00%	0.0	16.8	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0042	0.0000	0.0000	-100.00%	0.00%
9681	Barnes & Noble	Books	Retail	0	156516	0.0000%	0.8904%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.421	0.000	0.000	-100.00%	0.00%	0.0	17.3	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0626	0.0000	0.0000	-100.00%	0.00%
9682	Barneys New York	Department Stores	Apparel	0	8095	0.0000%	0.0460%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.468	0.000	0.000	-100.00%	0.00%	0.0	16.6	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0033	0.0000	0.0000	-100.00%	0.00%
9683	Bartell Drugs	Drug Stores	Retail	0	6659	0.0000%	0.0379%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.595	0.000	0.000	-100.00%	0.00%	0.0	16.8	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0030	0.0000	0.0000	-100.00%	0.00%
9684	Bartons Lumber	Hardware/Home Improvement	Retail	0	930	0.0000%	0.0053%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.852	0.000	0.000	-100.00%	0.00%	0.0	23.2	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0005	0.0000	0.0000	-100.00%	0.00%
9685	Bashas Supermarkets	Grocery	Grocery Stores	0	8631	0.0000%	0.0491%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.787	0.000	0.000	-100.00%	0.00%	0.0	16.6	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0043	0.0000	0.0000	-100.00%	0.00%
9686	Baskin Robbins	Bakery/Dessert	Eating Places	0	191586	0.0000%	1.0899%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.543	0.000	0.000	-100.00%	0.00%	0.0	15.4	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0833	0.0000	0.0000	-100.00%	0.00%
9687	Bass Pro Shops	Sporting Goods	Retail	0	80709	0.0000%	0.4591%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.297	0.000	0.000	-100.00%	0.00%	0.0	17.3	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0295	0.0000	0.0000	-100.00%	0.00%
9688	Bassett Furniture	Furniture	Retail	0	23614	0.0000%	0.1343%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.602	0.000	0.000	-100.00%	0.00%	0.0	16.8	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0107	0.0000	0.0000	-100.00%	0.00%
9689	Bath & Body Works	Cosmetics and Beauty Supplies	Retail	0	87831	0.0000%	0.4996%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.336	0.000	0.000	-100.00%	0.00%	0.0	15.2	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0331	0.0000	0.0000	-100.00%	0.00%
9690	Batteries Plus	Electronics	Retail	0	22661	0.0000%	0.1289%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.388	0.000	0.000	-100.00%	0.00%	0.0	17.3	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0089	0.0000	0.0000	-100.00%	0.00%
9691	Battery Giant	Electronics	Retail	0	116	0.0000%	0.0007%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.552	0.000	0.000	-100.00%	0.00%	0.0	14.6	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0001	0.0000	0.0000	-100.00%	0.00%
9692	Battery Source	Electronics	Retail	0	1853	0.0000%	0.0105%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.306	0.000	0.000	-100.00%	0.00%	0.0	14.5	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0007	0.0000	0.0000	-100.00%	0.00%
9693	Battery Systems	Electronics	Retail	0	2774	0.0000%	0.0158%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.632	0.000	0.000	-100.00%	0.00%	0.0	16.7	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0013	0.0000	0.0000	-100.00%	0.00%
9694	Baymont Inn	Economy	Hotels	0	242320	0.0000%	1.3785%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.778	0.000	0.000	-100.00%	0.00%	0.0	32.3	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.1214	0.0000	0.0000	-100.00%	0.00%
9695	BBVA Compass Bancshares	Banks and Financial Services	Services	1	70507	33.3333%	0.4011%	50.0000%	0.0000%	+8210.81%	12466.21%	2.000	1.473	1.000	0.000	+35.76%	67.88%	12.2	14.7	6.1	0.0	-16.98%	41.51%	+962.22%	919.91%	1.0870	0.0293	0.6623	0.0000	+3614.60%	2263.20%
9696	bds Mongolian Grill	Casual Dining	Eating Places	0	4304	0.0000%	0.0245%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.289	0.000	0.000	-100.00%	0.00%	0.0	17.2	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0016	0.0000	0.0000	-100.00%	0.00%
9697	Beach Bum Tanning	"Spa, Massage, Esthetics"	Salon/Spa	0	1637	0.0000%	0.0093%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.561	0.000	0.000	-100.00%	0.00%	0.0	14.9	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0007	0.0000	0.0000	-100.00%	0.00%
9698	Bealls Florida	Department Stores	Apparel	0	11859	0.0000%	0.0675%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.359	0.000	0.000	-100.00%	0.00%	0.0	15.0	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0045	0.0000	0.0000	-100.00%	0.00%
9699	Bealls Outlet Stores	Discount Stores	Retail	0	19854	0.0000%	0.1129%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.375	0.000	0.000	-100.00%	0.00%	0.0	15.7	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0077	0.0000	0.0000	-100.00%	0.00%
9700	Bealls Tx	Department Stores	Apparel	0	14083	0.0000%	0.0801%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.400	0.000	0.000	-100.00%	0.00%	0.0	15.4	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0056	0.0000	0.0000	-100.00%	0.00%
9701	Beauty Brands	Cosmetics and Beauty Supplies	Retail	0	3265	0.0000%	0.0186%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.340	0.000	0.000	-100.00%	0.00%	0.0	14.6	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0012	0.0000	0.0000	-100.00%	0.00%
9702	Bed Bath & Beyond	Big Box	Retail	0	125031	0.0000%	0.7112%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.397	0.000	0.000	-100.00%	0.00%	0.0	15.8	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0492	0.0000	0.0000	-100.00%	0.00%
9703	BedMart	Furniture	Retail	0	746	0.0000%	0.0042%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.362	0.000	0.000	-100.00%	0.00%	0.0	18.7	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0003	0.0000	0.0000	-100.00%	0.00%
9704	Bedroom Expressions	Furniture	Retail	0	1805	0.0000%	0.0103%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.490	0.000	0.000	-100.00%	0.00%	0.0	16.6	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0008	0.0000	0.0000	-100.00%	0.00%
9705	Bedzzz Express	Furniture	Retail	0	2126	0.0000%	0.0121%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.270	0.000	0.000	-100.00%	0.00%	0.0	14.5	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0008	0.0000	0.0000	-100.00%	0.00%
9706	Beef O Bradys	Casual Dining	Eating Places	0	20985	0.0000%	0.1194%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.567	0.000	0.000	-100.00%	0.00%	0.0	17.2	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0093	0.0000	0.0000	-100.00%	0.00%
9707	Beggars Pizza	Casual Dining	Eating Places	0	1215	0.0000%	0.0069%	0.0000%	0.0000%	-100.00%	0.00%	0.000	1.491	0.000	0.000	-100.00%	0.00%	0.0	16.1	0.0	0.0	-100.00%	0.00%	-100.00%	0.00%	0.0000	0.0005	0.0000	0.0000	-100.00%	0.00%
