Polygon Name	Hashed Device Id	Common Evening Lat	Common Evening Long	Common Evening Country	Common Evening State	Common Evening Zip	Common Evening Census	Common Evening Metro	Common Evening Distance	Common Daytime Lat	Common Daytime Long	Common Daytime Country	Common Daytime State	Common Daytime Zip	Common Daytime Census	Common Daytime Metro	Common Daytime Distance
156 Port Road Albertson SA	c23d060b197c5d4e05d144316680329078031d47	-34.911005645503636	138.55285237389626	AUS	South Australia	5025	40401109116	Charles Sturt C	4.231883429672106	-34.91275164550364	138.59995136879982	AUS	South Australia	5006	40101100201	Adelaide C	6.162687433255062
156 Port Road Albertson SA	4813f1909fdef28e2e523b90cc23e3254ce7ce14	-34.587223175029834	138.73572284188717	AUS	South Australia	5118	40201102525	Gawler T	22.674927769533106	-34.58722217502983	138.73572884188607	AUS	South Australia	5118	40201102525	Gawler T	22.675175590026992
156 Port Road Albertson SA	649db5794dab51c94df25267eb8c2ae38d970c44	-34.676994233827955	138.7032153166924	AUS	South Australia	5114	40202102833	Playford C	16.600020199032755	-34.676994233827955	138.7032173166924	AUS	South Australia	5114	40202102833	Playford C	16.600094144381732
156 Port Road Albertson SA	4c7e590baaca39604c82b6ebadb22e692609c761	-34.99096884113506	138.5651264733721	AUS	South Australia	5043	40302105817	Marion C	9.577983626262782	-35.03343584113506	138.6263055167246	AUS	South Australia	5051	40304107610	Mitcham C	13.65231455975267
156 Port Road Albertson SA	93cd51ef660a88b1d9408196a2d18b706ec6a61c	-34.643968052633014	138.70571966187336	AUS	South Australia	5115	40201102655	Gawler T	18.480083512330868	-34.64397205263301	138.70573366186764	AUS	South Australia	5115	40201102655	Gawler T	18.48033171524997
156 Port Road Albertson SA	3b98b999e55cd4fc8b25c673ba8721a0e75faf22	-35.419702177909656	149.1156628356282	AUS	Australian Capital Territory	2905	80107107404	Unincorporated ACT	600.6907468094356								
156 Port Road Albertson SA	0604a9a80315c7d66823680d45c8da1e007e0a33	-34.92585361886063	138.64352100774335	AUS	South Australia	5068	40105101720	Norwood Payneham St Peters C	8.716204366510459	-34.92584161886063	138.64367500777144	AUS	South Australia	5068	40105101720	Norwood Payneham St Peters C	8.723183692450053
156 Port Road Albertson SA	6679b23d0d89e2cb958abda0797350994e944a36	-34.708404573373585	138.71307732720135	AUS	South Australia	5114	40202102828	Playford C	15.42327586247139	-34.70858057337358	138.7131973279276	AUS	South Australia	5114	40202102828	Playford C	15.420059250154114
156 Port Road Albertson SA	1e16952fb462bf61c24c18f15917e529dd16b837	-12.427099685511603	130.84932002129477	AUS	Northern Territory	0820	70101100606	Darwin C	1624.3752575518872	-12.427096685511604	130.84932002129625	AUS	Northern Territory	0820	70101100606	Darwin C	1624.375457086141
156 Port Road Albertson SA	ffe8d888cda6a4b1ff8db80583de584ef6f3421f	-35.138186372347235	138.54257145759388	AUS	South Australia	5163	40304107812	Onkaparinga C	19.36775739401992	-35.139917372347234	138.49488945458407	AUS	South Australia	5168	40304107321	Onkaparinga C	19.4429470362008
156 Port Road Albertson SA	504b894c3c7c6b21227e290bedd200794b001184	-34.85818050056821	138.70098018585387	AUS	South Australia	5089	40205105102	Tea Tree Gully C	10.662836302647769	-34.85817750056821	138.70096918585307	AUS	South Australia	5089	40205105102	Tea Tree Gully C	10.66221357497197
156 Port Road Albertson SA	5c4d7bd20d56ba49458b751cf13a6fa2db1cea65	-34.93348422082081	138.5489689552615	AUS	South Australia	5032	40403110610	West Torrens C	5.524293251290436	-34.93348222082081	138.5489669552669	AUS	South Australia	5032	40403110610	West Torrens C	5.524122864278474
156 Port Road Albertson SA	0a8986feb92a4a5ddfc7fc3a58dcb4e1743e3fe9	-34.825083314268646	138.67706523836486	AUS	South Australia	5092	40205105311	Tea Tree Gully C	9.60207319911679	-34.82507331426865	138.67705723841254	AUS	South Australia	5092	40205105311	Tea Tree Gully C	9.601803710358755
156 Port Road Albertson SA	6fc1bde9c523cedda456ee537b598bff89186206	-34.81978721286613	138.49154650866103	AUS	South Australia	5016	40402110007	Port Adelaide Enfield C	2.990538339368418								
