Polygon Name	Hashed Device Id	Common Evening Lat	Common Evening Long	Common Evening Country	Common Evening State	Common Evening Zip	Common Evening Census	Common Evening Metro	Common Evening Distance	Common Daytime Lat	Common Daytime Long	Common Daytime Country	Common Daytime State	Common Daytime Zip	Common Daytime Census	Common Daytime Metro	Common Daytime Distance
OTR Wayville	b39501788301cd4d51f67b055c1901b46a975bd4	-34.86380242528636	138.6097469418621	AUS	South Australia	5085	40203103630	Port Adelaide Enfield C	5.834628145257004	-34.92666542528636	138.60506371751256	AUS	South Australia	5000	40101100141	Adelaide C	1.6231733868280322
OTR Wayville	25369279977a8d9b8e40a2435e33ca2c37395187	-34.891931235587315	138.6051946376644	AUS	South Australia	5081	40106102012	Prospect C	3.877563895869228	-34.94186423558732	138.5969177548888	AUS	South Australia	5000	40101100127	Adelaide C	0.5140290156502489
OTR Wayville	5af6bd8e6b2be682434ae0202509e577f8e09ce5	-34.96350135647957	138.5869686029789	AUS	South Australia	5034	40107102334	Unley C	1.1830057046796876	-35.01997135647957	138.56878644466133	AUS	South Australia	5042	40303106604	Mitcham C	5.216433219259302
OTR Wayville	3563d069120a89d7c24570be96db27ff18d91370	-34.90843893900743	138.546383121132	AUS	South Australia	5025	40401109111	Charles Sturt C	3.611983614032686	-34.90849893900743	138.5463391210824	AUS	South Australia	5025	40401109111	Charles Sturt C	3.6106604509326847
OTR Wayville	aa991c2ec42e020923ee76e254060ecf667875ca	-34.954282520625924	138.56126433583114	AUS	South Australia	5038	40403110703	West Torrens C	1.7089279237689579	-35.02551052062592	138.5715965946669	AUS	South Australia	5042	40303106604	Mitcham C	5.558138491845547
OTR Wayville	64fde682433d336723b320095f213181ec13fc7d	-34.95514047860396	138.5685149631403	AUS	South Australia	5037	40403110721	West Torrens C	1.3496300242931336	-34.92183347860396	138.62093206669377	AUS	South Australia	5067	40105101716	Norwood Payneham St Peters C	2.4543865047627462
OTR Wayville	37ba677d33a673248290e6b13bc8f99951a16545	-34.948836646219064	138.5856569800847	AUS	South Australia	5034	40107102319	Unley C	0.2871899179624671	-34.83205064621906	138.55282173579863	AUS	South Australia	5094	40402109801	Port Adelaide Enfield C	8.19585081518999
OTR Wayville	431b126d7e172cf858e0ac2da92e776ca2cfa378	-34.95980913688993	138.58766650992752	AUS	South Australia	5034	40107102308	Unley C	0.9245929539997473	-34.99355013688993	138.57578943720134	AUS	South Australia	5042	40303107013	Mitcham C	3.3467432483006783
OTR Wayville	d8e9013f0ea071b394e3b89ca92d8cbb7a29aee2	-34.92306527203751	138.6241332977658	AUS	South Australia	5067	40105101704	Norwood Payneham St Peters C	2.532098398614616	-34.93416527203751	138.61250029942974	AUS	South Australia	5000	40101100101	Adelaide C	1.5421876805660455
OTR Wayville	dd9cf2df7c878080fbd326ae08693523ea888e5a	-34.957374671846466	138.5820318093196	AUS	South Australia	5034	40107102307	Unley C	0.8704625440179287	-34.95735467184647	138.5820068093665	AUS	South Australia	5034	40107102307	Unley C	0.8700030217301321
OTR Wayville	0fa61848674af003095d8fd1147ce7fc9b86f534	-34.906862817091934	138.56307679599726	AUS	South Australia	5007	40401109342	Charles Sturt C	3.1395743680774704	-34.90686181709194	138.56307579600167	AUS	South Australia	5007	40401109342	Charles Sturt C	3.1396623596549587
OTR Wayville	6f54ed9974c39f112cd954df48fd64ec2f043568	-34.966911679284564	138.55311006563204	AUS	South Australia	5038	40403110725	West Torrens C	2.5159511513428874	-34.96685667928456	138.55306706581928	AUS	South Australia	5038	40403110725	West Torrens C	2.5158487685017437
OTR Wayville	150439b39476ca8ea744f53e8a6c0195ee2cd9b5	-34.93216582720948	138.55237970552986	AUS	South Australia	5033	40403110607	West Torrens C	2.3491858447245533	-34.93215582720948	138.55238570554206	AUS	South Australia	5033	40403110823	West Torrens C	2.3491713081917864
OTR Wayville	7a2792f6822940836e56def4840832b4a5a2625b	-34.958861727086884	138.60618384960856	AUS	South Australia	5061	40107102305	Unley C	1.2551716941216564	-34.95888372708688	138.60614784966998	AUS	South Australia	5061	40107102305	Unley C	1.2547038277947582
OTR Wayville	d28fefc5d9f972ea1105e7034a3a147ccf90108f	-35.00671706490421	138.52908001305195	AUS	South Australia	5048	40301105604	Holdfast Bay C	5.4030122012817765	-35.006735064904206	138.52896801305616	AUS	South Australia	5048	40301105604	Holdfast Bay C	5.408022177034831
OTR Wayville	1e608a1ae94a3c4a48473b7acba38159629b339f	-34.988457456530355	138.6145189293673	AUS	South Australia	5062	40303106937	Mitcham C	3.216064315619001	-34.988480456530354	138.6144919292594	AUS	South Australia	5062	40303106937	Mitcham C	3.2168341325281102
OTR Wayville	c389f11bcb039e2486044a820860211739d356b9	-34.92265005009254	138.57518245777058	AUS	South Australia	5031	40403110805	West Torrens C	1.8530045003553368	-34.871057050092546	138.56365055104172	AUS	South Australia	5010	40402110212	Port Adelaide Enfield C	5.431240905579677
OTR Wayville	75705d7c50e628e740b44f21c968890ab953ff27	-34.87540145705513	138.62699061992052	AUS	South Australia	5086	40203103829	Port Adelaide Enfield C	5.3534113569376345	-34.87540345705513	138.62698461991792	AUS	South Australia	5086	40203103829	Port Adelaide Enfield C	5.3531503885662435
OTR Wayville	fde14287662f5ebda04fa73186ccf2d0070635d7	-35.09009597860914	138.57574161183393	AUS	South Australia	5159	40304108024	Onkaparinga C	9.960263632229081	-35.09009597860914	138.57566361183393	AUS	South Australia	5159	40304108024	Onkaparinga C	9.960620399254514
