Polygon Id	Hashed Ubermedia Id	Common Evening Lat	Common Evening Long	Common Evening Country	Common Evening Census	Common Evening Micro	Common Evening Municipality	Common Evening Admin	Common Evening Province	Common Evening Postal1	Common Evening Postal2	Common Evening Custom1	Common Evening Custom2	Common Evening Distance	Common Daytime Lat	Common Daytime Long	Common Daytime Country	Common Daytime Census	Common Daytime Micro	Common Daytime Municipality	Common Daytime Admin	Common Daytime Province	Common Daytime Postal1	Common Daytime Postal2	Common Daytime Custom1	Common Daytime Custom2	Common Daytime Distance
User Drawn Polygon	95ddde3d0bb26bc777b5798660ce15703ff6da0d	-34.848665873871276	138.4917635699916	AUS	40402109925		Port Adelaide Enfield C	Largs Bay - Semaphore	South Australia		5015			2.900079820017741	-34.84866287387128	138.491777569998	AUS	40402109925		Port Adelaide Enfield C	Largs Bay - Semaphore	South Australia		5015			2.8996437140735094
User Drawn Polygon	fc25e336a99cf743ee09451f9c75dfd98fc0f39f	-34.897878207491395	138.6901222191393	AUS	40104101629		Campbelltown C SA	Rostrevor - Magill	South Australia		5073			9.252951353723065	-34.89789320749139	138.69012921912804	AUS	40104101629		Campbelltown C SA	Rostrevor - Magill	South Australia		5073			9.253501843155407
User Drawn Polygon	c625c6700e70e148640252f298c4f221bc6407c5	-34.91034281272647	138.56315884064796	AUS	40401109331		Charles Sturt C	Hindmarsh - Brompton	South Australia		5007			2.9922375139625146	-34.97197181272647	138.5148117458012	AUS	40301105747		Holdfast Bay C	Glenelg (SA)	South Australia		5045			6.590067299522168
User Drawn Polygon	d5c492daf2f5d4721438d18627c19b03f0208072	-34.74468553129225	138.6191191010079	AUS	40204104815		Salisbury C	Salisbury North	South Australia		5108			10.511792295867522	-34.74467053129224	138.61912410097173	AUS	40204104815		Salisbury C	Salisbury North	South Australia		5108			10.512836996736553
User Drawn Polygon	0645ecbe4290df9cf5d4545482160faedf18f76c	-35.45989194182068	138.31135036627006	AUS	40701114906		Yankalilla DC	Yankalilla	South Australia		5204			42.127819493055185	-35.459887941820675	138.31133936627134	AUS	40701114906		Yankalilla DC	Yankalilla	South Australia		5204			42.12773663705452
User Drawn Polygon	3394ea69f0c0838dcb596a3fc79ab1970324d2b7	-34.606076628955506	138.7359258670384	AUS	40201102601		Gawler T	Gawler - South	South Australia		5118			22.15014593809866	-34.6060696289555	138.7359428670047	AUS	40201102601		Gawler T	Gawler - South	South Australia		5118			22.151069647569393
User Drawn Polygon	93de6a20ffdb5c0fd033c7e4ad37369e3b958bec	-34.88062444251326	138.56259475622124	AUS	40402110216		Port Adelaide Enfield C	The Parks	South Australia		5008			1.9213149582231628	-34.888826442513256	138.5700287094849	AUS	40401109304		Charles Sturt C	Hindmarsh - Brompton	South Australia		5008			2.4603267437340963
User Drawn Polygon	d76967cc9f843e60b1e7d9474e6da60f2669f2b2	-34.87015585486082	138.5553607227135	AUS	40402110204		Port Adelaide Enfield C	The Parks	South Australia		5012			1.5797670909971533	-34.87018185486082	138.55536272270962	AUS	40402110204		Port Adelaide Enfield C	The Parks	South Australia		5012			1.5793043330670966
User Drawn Polygon	517d077f7bfb37804f3261f77725361006b7cec9	-34.87715459840116	138.56242019836537	AUS	40402110217		Port Adelaide Enfield C	The Parks	South Australia		5008			1.8986103607876503	-34.84838359840116	138.60095514443302	AUS	40203103625		Port Adelaide Enfield C	Enfield - Blair Athol	South Australia		5085			4.552558907212268
User Drawn Polygon	3304cf099a07e62309c67596750d7d7a9c39ff34	-34.902336065943686	138.5286222618635	AUS	40401109130		Charles Sturt C	Flinders Park	South Australia		5023			1.7243637296876784	-34.902294065943686	138.5287302618296	AUS	40401109130		Charles Sturt C	Flinders Park	South Australia		5023			1.7214006920491145
User Drawn Polygon	26e29d24d49da57025791949e17022a11d412510	-34.90130596467463	138.52490184154098	AUS	40401109129		Charles Sturt C	Flinders Park	South Australia		5023			1.6689901007860097	-34.901280964674626	138.5249108415118	AUS	40401109129		Charles Sturt C	Flinders Park	South Australia		5023			1.667206913298754
